Guid,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,ForecastCategoryName,IsExcludedFromTerritory2Filter,SBQQ__Contracted__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,sbaa__ApprovalStatus__c,sbaa__ApprovalStep__c,sbaa__StepApproved__c,sbaa__SubmittedDate__c
ade2440b-c242-425c-862d-285013919f2a,c029770d-5220-491d-b40e-63f969831da9,Edgetag - Additional Sale,#N/A,Closed Won,43185.0,100.0,2024-01-04,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f21270bd-f8d6-4524-9051-be3e973d5c68,529c7f1b-f945-45b4-89d5-d187d50360ea,Tagopia - Initial Sale,#N/A,Needs Analysis,74395.0,20.0,2024-09-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e4df27f7-20e7-47ea-91e9-07570f1d1275,d6db3848-f2fc-4247-b9ac-e9a2962d4241,Talane - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
34329c1e-7c0b-428d-b037-649fe11ad85b,529c7f1b-f945-45b4-89d5-d187d50360ea,Tagopia - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7a987f53-ef84-442d-a5a4-983fe6402ec7,5dbc063b-6254-481f-823c-45ad0a37027b,Babblestorm - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9056f4a1-b879-4df2-b733-e6618b7fce05,7e9154fc-2c47-497a-a6d8-b1a3e7cbb745,Livefish - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d3cf61ec-9805-49a0-8116-b326ca6e72bd,22d94d2f-b471-4858-8af1-676962d844dc,Oloo - SOW 3,#N/A,Needs Analysis,72395.0,20.0,2024-11-15,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7cd223b7-b801-4ab9-ad35-cc785bb0acf7,68efc6be-6492-4fd7-b926-4f7d9ced7019,Brightdog - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ed9a3010-60c1-41ec-a281-df3ef27d69e7,8e25b2bc-f1f0-4389-9928-f0c66425ba41,Browsecat - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c3dc5eaf-7978-4f50-880c-cab75d280dad,f7f2831f-fc8f-448f-97de-2490d6607eaf,Mycat - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
356b2222-b9d4-4328-b387-8153402d5480,2a37ec97-a24d-4ca1-9de3-f5d3ff37edf9,Zoombox - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
75e15be4-58d3-40c1-b752-ebc00d9f6d4a,bdf454da-9726-4d43-b155-5a83f7d1cdc1,Jazzy - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
223f58bf-8679-4192-8e63-7c75a90bbfe9,58a42969-f5a8-47ce-bb8f-c3ba919c6dcc,Zoomcast - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ce36bb9f-c819-4abd-b685-b01965b8a39b,abe878f2-d161-4186-bbaa-613c31c1ea9e,Dynava - Additional Sale,#N/A,Perception Analysis,34995.0,70.0,2024-07-23,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2a9f3aa6-d9cb-4c60-97aa-09a587a1fd31,546a569b-7290-4cb9-9786-9e7fc04428c1,Voolia - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-11-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0ebd70ba-c44f-4991-8869-0fda99f662f6,6ee9340e-3289-458c-b7e4-c571aba75b07,Zoovu - Additional Sale,Will give end of year incentive to sign,Closed Won,29995.0,100.0,2023-08-13,#N/A,Sign SOW,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
cab7ad12-6b82-42e1-9ddd-dfd9b6fe791c,4e179745-322a-4437-8812-3699ef30cb6a,Fiveclub - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
878daa3b-a002-4642-9037-505ffa1f3d78,58a42969-f5a8-47ce-bb8f-c3ba919c6dcc,Zoomcast - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
51e8c5aa-e0ce-4aaf-8620-6a4b74db1a59,ff0be660-bde4-43e9-bc0c-e1236f88ffb3,Skyba - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ebb73bcb-ec3d-4399-bad6-48d43b348a49,03a41928-5f37-414f-a6ff-ef9d2c3a10ca,Devcast - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7cafdf50-2ecb-4f11-882d-1192c245b7b8,ab7d8bbe-03d7-4b56-bfa4-05de09327734,Zazio - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
56752d0d-9366-4487-8d96-28fba89e5963,b1a916e1-dcc5-4dbb-ba99-7f850f5b3b9f,Fatz - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
77d5e4f1-54f9-4e46-af30-192205b332f3,766d113f-41e9-402c-ae15-ec3539f5e349,Wordtune - Additional Sale,#N/A,Prospecting,34995.0,10.0,2024-07-12,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0ecf4275-8320-4354-aa6c-ece891fc2c66,4be52c50-c919-4362-935d-2d538d3d15ac,Topicware - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
59d8116b-7c37-47ce-8ebe-945cd93aa20e,1e875e01-dce1-4f84-9c22-b0b06e6f6db3,Meembee -Complete Starter Package,#N/A,Value Proposition,72395.0,50.0,2024-03-01,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c0a313f4-8ae6-4930-b519-a8f34d3dd56a,429c796c-9ed7-49d0-bafe-6b825e0f213c,Photolist - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e0f16c41-8ef7-4001-8b7a-3b20b0d5ee48,8df08224-2037-408b-86fb-ca878ec559a9,Shuffletag - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
af4be5eb-9f90-4ecb-b375-7defbb34eddb,99f33784-acd3-48d0-83b3-971100893b33,Browsedrive - Initial Sale,#N/A,Needs Analysis,72395.0,20.0,2024-11-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5d1b7f8f-de5e-499d-9b85-6e3fc21de018,d5d2c91c-6e2b-481a-abe5-9acf50c91a78,Edgeclub - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
55c7850b-1a84-4b87-8509-d18755574081,0f278159-8b3d-4202-aa50-50c572762338,Buzzshare - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-07-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1f0d2d8d-0eb6-4228-a98a-88aba148640a,65c7c4c1-f932-48f0-996a-c70df881da24,Divavu - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
24a6e467-3228-4c1e-90c3-d8e780d0069e,887b852d-aa67-4090-831a-77f2caf541c4,Vitz - Additional Sale,#N/A,Closed Won,29995.0,100.0,2024-05-05,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
361f3f9e-2c78-46ac-b5e0-d3fe9d1a145a,1bde338a-c609-48f4-833f-fa9e739e379a,Twitterwire - Additional Sale,#N/A,Closed Won,72395.0,100.0,2023-05-19,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0248fa77-b12c-46da-90a0-1bd7fadb793e,21677dab-72e0-47cf-ac9a-49aa9b7e72db,Realfire - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1408a9d1-a5d4-4c03-81c0-6e62fddfe320,7abdca92-5b14-4878-ab51-d256a80cc8b3,Skalith - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
dcf4950f-2f5b-4df7-93c3-4414c7931c41,ae67e8bd-7986-4174-93c5-e2ada2e85fe0,Twimm - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-10-15,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
95de46db-6a98-434a-a0aa-aa4055b51a6d,65c7c4c1-f932-48f0-996a-c70df881da24,Divavu - Additional Sale,#N/A,Closed Won,29995.0,100.0,2023-12-01,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2ff5937b-0bd7-4049-9368-3f9cb9dcde18,56b8d107-a8bc-40c0-a28b-7fe0ce4fe07f,Eidelr-Ashpool - Additional Sale,#N/A,Closed Won,72395.0,100.0,2022-11-14,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
97772187-f161-49d1-9cb8-abdfa434e989,0b28d4ab-a635-4269-8953-74864c0993fb,Twinder - Additional Sale,#N/A,Proposal/Price Quote,34995.0,75.0,2024-09-02,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9f6e4c6f-0989-4260-8e2a-55c331fa9a1b,bf054992-1b57-46a4-96a6-5bc1ee8b605c,Bluezoom - Initial Sale,#N/A,Qualification,83690.0,10.0,2024-09-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
703dbc75-4634-47cb-a705-79247d5c9918,2a80bcab-9a9b-4228-9ce5-1a9edc320a8b,Tagtune - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
33bc2847-3eea-4176-8f7b-46eb991bfbf1,1e875e01-dce1-4f84-9c22-b0b06e6f6db3,Meembee - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
cb1ec008-f5d3-4b8e-8c4c-22d081c3bf7f,4d542920-b0ab-4155-86c0-4d4cb0c156fc,Shufflester - Additional Sale,#N/A,Proposal/Price Quote,57490.0,75.0,2024-08-27,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
918ec0e2-3877-4a48-a5f1-abd47fcd8098,f4a72f6f-aaf8-40cd-a063-9af8c3a3c1e7,Browseblabc-Morales Corp. - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b0a757ab-cbd4-4438-8a4c-639e00881e9f,bbd81fa7-fc48-409d-bc64-1567232bcc52,Jetpulse - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ef9b3a0c-1e12-4594-a601-b3d100a9f10c,a552778f-c094-46b7-b58b-eb72965528d3,Bubblemix - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-09-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f694f8bb-0950-4d04-a274-764ac4a28b0e,c33c570b-73dc-41c1-aa3a-7b5c3d085d9c,Zoomlounge - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4ad8644f-b7ae-40be-9e8b-2d46df627a96,82e03d6d-33ab-4000-8508-42a4ba53a85f,Fanoodle - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
06bd89e3-4720-4048-8b3c-da96b70f2e84,318d515b-f945-4b86-b58c-c2c893ecadd6,Roomm - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-09-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
936d831d-ae5f-4263-a412-55b54204da1d,4071d2e3-ad3e-4756-9bd0-e60ffb34b2fe,Jabbersphere - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d818396b-e6c3-4a4e-a268-194e89202b94,763313cd-04d8-4c5e-bd53-1be616324f29,Wikizz - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-04-17,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a529032d-6743-4107-8a0a-6119e4f43ef9,088a0693-d66a-4c1a-9645-f7284634e283,Oozz - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9f6cf6c1-4d84-4ba8-941d-a07b2db59dc3,887b852d-aa67-4090-831a-77f2caf541c4,Vitz - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
99ff6efa-370d-4440-a3c6-39fb51920317,529c7f1b-f945-45b4-89d5-d187d50360ea,Tagopia - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-09-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c96bb839-897f-4a16-8eeb-edd6f65e75b5,1d3e42e2-e498-490d-9945-754002c92136,Quire - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
322ba7a2-d504-4e72-a0a4-a410a92f32d8,4e179745-322a-4437-8812-3699ef30cb6a,Fiveclub - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
42fe115a-a6e6-4640-9466-d0bd047abe5d,ca8fdfa0-a83d-42bc-878e-92bd5bbee82c,Digitube - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e902dafc-a14d-4b15-92a9-421551edcad8,bab53007-42ba-40c6-87f2-0ca116e32810,Browsebug - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a430b2c1-5c66-42fe-90f9-dd07572c3266,a552778f-c094-46b7-b58b-eb72965528d3,Bubblemix - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-03,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
65f59622-0c0f-4e51-9822-20d9fa284e3e,19f4b816-efbd-4cf2-a633-c6f871bf30c3,Realbridge - Upsell,#N/A,Qualification,75000.0,10.0,2024-11-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
737f7711-3cf3-4993-abf4-6667030f51d9,b0333060-d0b7-4853-b523-e8336b2d0b79,Voolith - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-05,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
64303a42-7a25-4232-890d-59070fd23505,d6db3848-f2fc-4247-b9ac-e9a2962d4241,Talane - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
88116419-2b7e-47e1-b24c-18b7143e5775,9e092284-ab73-4dd2-86d4-b5296ee3cbd4,Topiclounge - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ee1a9650-aa76-4d79-adf5-d18b2073d5ae,e68b2ea0-8a1f-44ad-9c7b-685a79ab5ce7,Voomm - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0634a7ae-fa13-45d8-a918-53ba82ff2551,4be52c50-c919-4362-935d-2d538d3d15ac,Topicware - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
880ce611-28bb-4955-8248-16e26c6ab359,2a37ec97-a24d-4ca1-9de3-f5d3ff37edf9,Zoombox - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7640bafb-6a7e-4d74-9e0c-2ba5a38af89e,3d66d56e-4a79-43d8-95bc-c9ac6a5a8b18,Gigaclub - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-11-21,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a3a5c8bc-e9f1-4588-a380-8aa2bb0a25d0,658bcd93-0076-4d72-9287-c43b32b26c8c,Topicshots - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
16195e0d-aa12-434c-b11d-f9d18c1a908a,173b5cd5-304c-4f93-986e-d946d2ec1678,Eazzy - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f83d81aa-b6bd-4d27-9cf0-ecab808c2e7e,5c3dde22-7051-4664-a1f2-172f13eb65ec,Skaboo - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
410777aa-02ca-4b62-a648-527dfa9ec18f,abe878f2-d161-4186-bbaa-613c31c1ea9e,Dynava - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c4b46e38-7ce8-4611-987d-3c647930fed2,0f278159-8b3d-4202-aa50-50c572762338,Buzzshare - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
79eb4fcb-5141-4a30-854d-1c894ba516f2,4e179745-322a-4437-8812-3699ef30cb6a,Fiveclub - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3365dcbf-8a04-4a95-907c-fd07a34d0860,d16c3a59-65b1-4db1-b633-edec592df1e1,Tazz - Additional Sale,#N/A,Proposal/Price Quote,31495.0,75.0,2024-09-02,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f036b445-13e6-457c-a900-53ddd5b5889d,5c3dde22-7051-4664-a1f2-172f13eb65ec,Skaboo - Additional Sale,#N/A,Qualification,29995.0,10.0,2025-01-04,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
dbee92bd-771a-49c1-93da-1a084e1779f2,16b48671-ca9c-42d6-b9f7-933ba0045a81,Aivee - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a1cd24a8-71fe-41cb-9755-2e7f6f948533,66dac39f-5578-4794-b183-0202d84a223f,Yakidoo - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b2ee41eb-ef43-4898-ab15-1a7971a503bf,7b0d6880-0960-49e6-9cda-ac5d33cfd8f6,Yozio - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-11-13,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a5e1f344-d1d9-4edd-b155-08ca71faa211,6beedf0c-be40-4822-b837-7b259b20986d,Noba - Additional Sale,#N/A,Proposal/Price Quote,31495.0,75.0,2024-08-17,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c87fc80a-893b-4f26-8538-5b4df558c45a,429c796c-9ed7-49d0-bafe-6b825e0f213c,Photolist - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
231279cb-e596-4607-b822-13eae2fc4ec2,088a0693-d66a-4c1a-9645-f7284634e283,Oozz - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e502170a-fa04-4682-a35b-7566db9474c3,d5d2c91c-6e2b-481a-abe5-9acf50c91a78,Edgeclub - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-12-17,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
401ca747-08a7-4d39-9a13-c084ee335f18,82e03d6d-33ab-4000-8508-42a4ba53a85f,Fanoodle - Additional Sale,#N/A,Value Proposition,72395.0,50.0,2024-07-02,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6a3d7876-de53-4451-988e-346f9d5ed91b,d9c5b673-a202-48d2-b2f3-1cf30bce90bd,Quinu - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-05-02,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3e2fa5c3-a4c3-4aa6-b9b8-49a5d40ea4c8,fde26331-8b74-4767-8d9a-4c4d88e94994,Photofeed - Upsell,#N/A,Qualification,100082.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7fa9ce99-9f66-43e6-80b3-60367db52fdc,472afe3b-2f56-4263-b705-0163d079bb5c,Zoonoodle - Additional Sale,#N/A,Closed Won,29995.0,100.0,2024-09-02,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
14862846-4c51-45de-a343-552a096a3819,ec63cbeb-cc53-481e-a4d8-3a3d6b8dde1a,Twiyo - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-09-15,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9c552095-63ac-42d0-98fc-c2b83d94e560,94ce57a6-fe21-4a95-b789-b9d144cf30eb,Omba - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
db260949-cb3c-42e9-b25c-a7636900c247,d42c0f8c-d9aa-43b4-a347-f58fb2eeb54d,Skinte - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-11-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f61e542e-eaaf-42d8-aacb-075900f7469a,38fa2251-59cf-43cd-926b-d81641f0879e,Dynabox - Upsell,#N/A,Qualification,75000.0,10.0,2025-01-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
